ESV,Doman,Phylum,Class,Order,Family,Genus,,,,,
esv_20399,Bacteria(93),Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,,,,,
esv_2290,Bacteria(100),Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified,,,,,
esv_14770,Bacteria(100),Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,,,,,
esv_14489,Archaea(96),Archaea_unclassified,Archaea_unclassified,Archaea_unclassified,Archaea_unclassified,Archaea_unclassified,,,,,
esv_1083,Bacteria(100),Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Prochlorococcus_MIT9313,,,,,
esv_8635,Bacteria(100),Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,,,,,
esv_13806,Bacteria(100),Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Marinagarivorans,,,,,
esv_19575,Bacteria(100),Patescibacteria,Parcubacteria,Candidatus_Campbellbacteria,Candidatus_Campbellbacteria_fa,Candidatus_Campbellbacteria_ge,,,,,
esv_5996,Bacteria(100),Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,,,,,
esv_1161,Bacteria(100),Proteobacteria,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,Methylophagaceae_unclassified,,,,,
esv_6371,Bacteria(100),Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,uncultured,,,,,
esv_17518,Archaea(100),Nanoarchaeaeota,Woesearchaeia,Woesearchaeia_or,Woesearchaeia_fa,Woesearchaeia_ge,,,,,
esv_11255,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,,,,,
esv_18729,Bacteria(99),Patescibacteria,Parcubacteria,Candidatus_Kaiserbacteria,Candidatus_Kaiserbacteria_fa,Candidatus_Kaiserbacteria_ge,,,,,
esv_13152,Bacteria(100),Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Maricaulis,,,,,
esv_16956,Bacteria(100),Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,,,,,
esv_13720,Bacteria(99),Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,,,,,
esv_18628,Bacteria(100),Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Bacteriovoracaceae_unclassified,,,,,
esv_17315,Bacteria(100),Bacteroidetes,Bacteroidia,Cytophagales,Cytophagales_unclassified,Cytophagales_unclassified,,,,,
esv_18139,Bacteria(100),Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pir4_lineage,,,,,
esv_12304,Bacteria(100),Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,,,,,
esv_6479,Bacteria(100),Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Urania-1B-19_marine_sediment_group,,,,,
esv_19886,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales_unclassified,Rhodospirillales_unclassified,,,,,
esv_19904,Bacteria(100),Patescibacteria,Gracilibacteria,Candidatus_Peribacteria,Candidatus_Peribacteria_fa,Candidatus_Peribacteria_ge,,,,,
esv_2624,Bacteria(100),Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,,,,,
esv_16055,Bacteria(100),Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,,,,,
esv_12167,Bacteria(100),Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,,,,,
esv_10179,Bacteria(100),Deinococcus-Thermus,Deinococci,Deinococcales,Trueperaceae,Truepera,,,,,
esv_4009,Bacteria(100),Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,uncultured,,,,,
esv_7413,Bacteria(100),Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Synechococcus_CC9902,,,,,
esv_9605,Bacteria(100),Margulisbacteria,Margulisbacteria_cl,Margulisbacteria_or,Margulisbacteria_fa,Margulisbacteria_ge,,,,,
esv_831,Bacteria(100),Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,,,,,
esv_18191,Bacteria(100),Chloroflexi,Anaerolineae,SBR1031,A4b,A4b_ge,,,,,
esv_108,Bacteria(100),Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Cyclobacteriaceae_unclassified,,,,,
esv_17182,Bacteria(100),Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_I_unclassified,,,,,
esv_993,Bacteria(100),Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,,,,,
esv_3168,Bacteria(100),Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonadaceae_unclassified,,,,,
esv_7601,Bacteria(100),Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,,,,,
esv_12483,Bacteria(100),Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,Geminicoccaceae_unclassified,,,,,
esv_14467,Bacteria(100),Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Saprospiraceae_unclassified,,,,,
esv_17568,Bacteria(97),Proteobacteria,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,,,,,
esv_12319,Bacteria(100),Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,,,,,
esv_1284,Bacteria(100),Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,,,,,
esv_17411,Bacteria(99),Patescibacteria,Gracilibacteria,Gracilibacteria_or,Gracilibacteria_fa,Gracilibacteria_ge,,,,,
esv_15236,Bacteria(100),Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonadaceae_unclassified,,,,,
esv_10624,Bacteria(100),Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrionaceae_unclassified,,,,,
esv_17849,Bacteria(100),Bacteroidetes,Bacteroidia,Bacteroidia_unclassified,Bacteroidia_unclassified,Bacteroidia_unclassified,,,,,
esv_3800,Bacteria(100),Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,,,,,
esv_4812,Bacteria(100),Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,,,,,
esv_20239,Bacteria(94),Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,,,,,
esv_18122,Bacteria(99),Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,,,,,
esv_13372,Archaea(100),Nanoarchaeaeota,Woesearchaeia,Woesearchaeia_or,Woesearchaeia_fa,Woesearchaeia_ge,,,,,
esv_13039,Bacteria(100),Proteobacteria,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,,,,,
esv_1965,Bacteria(100),Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Prochlorococcus_MIT9313,,,,,
esv_13336,Bacteria(98),Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,,,,,
esv_7910,Archaea(100),Thaumarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilaceae_unclassified,,,,,
esv_18464,Bacteria(100),Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,Hydrogenedensaceae_ge,,,,,
esv_4753,Bacteria(100),Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,,,,,
esv_11491,Bacteria(100),Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aquibacter,,,,,
esv_18996,Bacteria(89),Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,,,,,
esv_4140,Bacteria(100),Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,,,,,
esv_6164,Bacteria(100),Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,,,,,
esv_1903,Bacteria(100),Chlamydiae,Chlamydiae,Chlamydiales,Chlamydiaceae,uncultured,,,,,
esv_15208,Archaea(100),Euryarchaeota,Halobacteria,Halobacteriales,Haloferacaceae,Halolamina,,,,,
esv_18685,Bacteria(100),Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Cyclobacteriaceae_unclassified,,,,,
esv_5824,Bacteria(100),Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,,,,
esv_11475,Bacteria(100),Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,,,,,
esv_17876,Bacteria(95),Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,,,,,
esv_13265,Bacteria(100),Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,uncultured,,,,,
esv_13714,Bacteria(100),Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,Spongiibacteraceae_unclassified,,,,,
esv_3337,Bacteria(100),Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridiaceae_1_unclassified,,,,,
esv_4809,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,,,,,
esv_12898,Bacteria(100),Proteobacteria,Gammaproteobacteria,Thiohalorhabdales,Thiohalorhabdaceae,Granulosicoccus,,,,,
esv_3400,Bacteria(100),Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,,,,,
esv_13409,Bacteria(100),Actinobacteria,Actinobacteria,Actinobacteria_unclassified,Actinobacteria_unclassified,Actinobacteria_unclassified,,,,,
esv_15500,Archaea(97),Nanoarchaeaeota,Woesearchaeia,Woesearchaeia_or,Woesearchaeia_fa,Woesearchaeia_ge,,,,,
esv_13273,Bacteria(100),Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_I,Clade_Ib,,,,,
esv_250,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,,,,,
esv_5560,Bacteria(100),Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified,,,,,
esv_10485,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rickettsiales,Midichloriaceae,MD3-55,,,,,
esv_18737,Bacteria(100),Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,,,,,
esv_14010,Bacteria(100),Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,,,,,
esv_12477,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rhodospirillales,Terasakiellaceae,uncultured,,,,,
esv_16285,Bacteria(100),Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Blastopirellula,,,,,
esv_20479,Bacteria(100),Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Leucothrix,,,,,
esv_16549,Bacteria(100),Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,,,,,
esv_18229,Bacteria(98),Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,,,,,
esv_3241,Bacteria(86),Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,,,,,
esv_13208,Bacteria(100),Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Blastopirellula,,,,,
esv_10893,Bacteria(100),Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,,,,,
esv_18853,Bacteria(100),Planctomycetes,BD7-11,BD7-11_or,BD7-11_fa,BD7-11_ge,,,,,
esv_16306,Bacteria(100),Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonadaceae_unclassified,,,,,
esv_11074,Bacteria(100),Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,,,,,
esv_9566,Bacteria(100),Proteobacteria,Gammaproteobacteria,SAR86_clade,SAR86_clade_fa,SAR86_clade_ge,,,,,
esv_12181,Bacteria(100),Firmicutes,Bacilli,Bacilli_unclassified,Bacilli_unclassified,Bacilli_unclassified,,,,,
esv_10578,Bacteria(100),Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,,,,,
esv_13676,Bacteria(100),Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,,,,,
esv_17534,Bacteria(99),Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,0319-6G20_ge,,,,,
esv_15315,Bacteria(100),Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonadaceae_unclassified,,,,,
esv_17972,Bacteria(100),Proteobacteria,Deltaproteobacteria,NB1-j,NB1-j_fa,NB1-j_ge,,,,,
esv_18629,Bacteria(100),Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,OM60,,,,,96)
esv_5629,Bacteria(100),Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Bacteriovoracaceae_unclassified,,,,,
esv_19112,Bacteria(100),Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Urania-1B-19_marine_sediment_group,,,,,
esv_274,Bacteria(100),Proteobacteria,Gammaproteobacteria,OM182_clade,OM182_clade_fa,OM182_clade_ge,,,,,
esv_2307,Bacteria(100),Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116_clade,SAR116_clade_ge,,,,,
esv_2921,Bacteria(100),Proteobacteria,Gammaproteobacteria,KI89A_clade,KI89A_clade_fa,KI89A_clade_ge,,,,,
esv_14702,Bacteria(98),Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,XY-R5,,,,,
esv_15186,Bacteria(100),Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonadaceae_unclassified,,,,,
esv_20455,Bacteria(95),Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,,,,,
esv_14333,Bacteria(100),Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,uncultured,,,,,
esv_16657,Bacteria(93),Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,,,,,
esv_17026,Bacteria(100),Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,DEV007,DEV007_ge,,,,,
esv_1726,Bacteria(100),Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5_marine_group,,,,,
esv_3506,Bacteria(100),Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified,,,,,
esv_8600,Bacteria(100),Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,,,,,
esv_12513,Bacteria(100),Bacteroidetes,Bacteroidia,Bacteroidetes_VC2.1_Bac22,Bacteroidetes_VC2.1_Bac22_fa,Bacteroidetes_VC2.1_Bac22_ge,,,,,
esv_19502,Bacteria(100),Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,,,,,
esv_4789,Bacteria(100),Margulisbacteria,Margulisbacteria_cl,Margulisbacteria_or,Margulisbacteria_fa,Margulisbacteria_ge,,,,,
esv_11985,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,,,,,
esv_10674,Bacteria(100),Proteobacteria,Deltaproteobacteria,NB1-j,NB1-j_fa,NB1-j_ge,,,,,
esv_2578,Bacteria(100),Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Prochlorococcus_MIT9313,,,,,
esv_18010,Bacteria(100),Proteobacteria,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,,,,,
esv_5998,Bacteria(100),Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified,,,,,
esv_19451,Bacteria(99),Patescibacteria,Gracilibacteria,JGI_0000069-P22,JGI_0000069-P22_fa,JGI_0000069-P22_ge,,,,,
esv_11742,Bacteria(100),Bacteroidetes,Bacteroidia,Cytophagales,uncultured,uncultured_ge,,,,,
esv_16973,Bacteria(100),Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,uncultured,,,,,
esv_18637,Bacteria(100),Verrucomicrobia,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Puniceicoccaceae_unclassified,,,,,
esv_15358,Bacteria(100),Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,,,,,
esv_10220,Bacteria(100),Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,,,,,
esv_12732,Bacteria(100),Marinimicrobia_,Marinimicrobia_,Marinimicrobia_,Marinimicrobia_,Marinimicrobia_,99),,,,99)
esv_12861,Bacteria(100),Bacteroidetes,Bacteroidia,Bacteroidia_unclassified,Bacteroidia_unclassified,Bacteroidia_unclassified,,,,,
esv_8143,Bacteria(100),Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified,,,,,
esv_10397,Bacteria(100),Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,Rubinisphaeraceae_unclassified,,,,,
esv_14001,Bacteria(100),Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,,,,,
esv_1501,Bacteria(100),Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,,,,,
esv_2019,Bacteria(100),Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Thalassolituus,,,,,
esv_18013,Bacteria(99),Patescibacteria,Gracilibacteria,Gracilibacteria_or,Gracilibacteria_fa,Gracilibacteria_ge,,,,,
esv_2341,Bacteria(100),Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Pseudofulvibacter,,,,,
esv_16047,Bacteria(94),Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,,,,,
esv_4736,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,,,,,
esv_17571,Bacteria(100),Verrucomicrobia,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Cerasicoccus,,,,,
esv_8333,Bacteria(100),Proteobacteria,Gammaproteobacteria,SAR86_clade,SAR86_clade_fa,SAR86_clade_ge,,,,,
esv_15170,Bacteria(90),Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,,,,,
esv_15921,Bacteria(100),Proteobacteria,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,,,,,
esv_19700,Bacteria(100),Proteobacteria,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,,,,,
esv_6246,Bacteria(100),Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Salinimonas,,,,,
esv_7096,Bacteria(100),Bacteroidetes,Bacteroidia,Bacteroidia_unclassified,Bacteroidia_unclassified,Bacteroidia_unclassified,,,,,
esv_16877,Bacteria(100),Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Betaproteobacteriales_unclassified,Betaproteobacteriales_unclassified,,,,,
esv_7819,Bacteria(100),Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Maricaulis,,,,,
esv_3635,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,,,,,
esv_755,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,,,,,
esv_12037,Bacteria(100),Proteobacteria,Gammaproteobacteria,UBA10353_marine_group,UBA10353_marine_group_fa,UBA10353_marine_group_ge,,,,,
esv_9230,Bacteria(100),Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Bacteriovoracaceae_unclassified,,,,,
esv_19115,Bacteria(93),Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,,,,,
esv_8255,Bacteria(100),Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,uncultured,,,,,
esv_9337,Bacteria(99),Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellulaceae_unclassified,,,,,
esv_16950,Bacteria(100),Patescibacteria,Parcubacteria,Candidatus_Kaiserbacteria,Candidatus_Kaiserbacteria_fa,Candidatus_Kaiserbacteria_ge,,,,,
esv_12582,Bacteria(100),Proteobacteria,Deltaproteobacteria,Myxococcales,BIrii41,BIrii41_ge,,,,,
esv_7900,Bacteria(100),Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Zunongwangia,,,,,
esv_6370,Bacteria(100),Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus,,,,,
esv_6337,Bacteria(100),Epsilonbacteraeota,Campylobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,,,,,
esv_12241,Bacteria(98),Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellulaceae_unclassified,,,,,
esv_9280,Bacteria(100),Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS2b_marine_group,,,,,
esv_11625,Bacteria(100),Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,,,,,
esv_16160,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12_ge,,,,,
esv_970,Bacteria(100),Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS4_marine_group,,,,,
esv_3280,Bacteria(100),Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,,,,,
esv_7260,Bacteria(100),Bacteroidetes,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group_ge,,,,,
esv_16443,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,,,,,
esv_6869,Bacteria(100),Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Roseibacillus,,,,,
esv_11797,Bacteria(99),Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,,,,,
esv_18181,Bacteria(100),Entotheonellaeota,Entotheonellia,Entotheonellales,Entotheonellaceae,Candidatus_Entotheonella,,,,,
esv_3478,Bacteria(100),Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Bacteriovoracaceae_unclassified,,,,,
esv_16539,Bacteria(100),Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,uncultured,,,,,
esv_1783,Bacteria(100),Proteobacteria,Alphaproteobacteria,uncultured,uncultured_fa,uncultured_ge,,,,,
esv_4055,Bacteria(100),Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,,,,
esv_17619,Bacteria(100),Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified,,,,,
esv_15534,Bacteria(100),Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonadaceae_unclassified,,,,,
esv_5499,Bacteria(96),Bacteroidetes,Bacteroidia,Cytophagales,Cytophagales_unclassified,Cytophagales_unclassified,,,,,
