Tree#,Groups,WScore
1,C2_a_T36_v1-W3_a_T00_v1,0.527109
1,C2_c_T00-W3_a_T00_v1,0.422167
1,C2_c_T00_v1-W3_a_T00_v1,0.474638
1,C2_c_T36-W3_a_T00_v1,0.565492
1,C2_c_T36_v1-W3_a_T00_v1,0.558439
1,C2_w_T00-W3_a_T00_v1,0.427697
1,C2_w_T00_v1-W3_a_T00_v1,0.426728
1,C2_w_T36-W3_a_T00_v1,0.555855
1,C2_w_T36_v1-W3_a_T00_v1,0.551372
1,C2_x_T00-W3_a_T00_v1,0.350255
1,C2_x_T00_v1-W3_a_T00_v1,0.338249
1,C2_x_T_48-W3_a_T00_v1,0.515264
1,C2_x_T_48_v1-W3_a_T00_v1,0.511971
1,C3_a_T00-W3_a_T00_v1,0.278482
1,C3_a_T00_v1-W3_a_T00_v1,0.26349
1,C3_a_T36-W3_a_T00_v1,0.400389
1,C3_a_T36_v1-W3_a_T00_v1,0.384763
1,C3_c_T00-W3_a_T00_v1,0.286715
1,C3_c_T00_v1-W3_a_T00_v1,0.279036
1,C3_c_T36-W3_a_T00_v1,0.367942
1,C3_c_T36_v1-W3_a_T00_v1,0.374921
1,C3_w_T00-W3_a_T00_v1,0.254555
1,C3_w_T00_v1-W3_a_T00_v1,0.394195
1,C3_w_T36-W3_a_T00_v1,0.397961
1,C3_w_T36_v1-W3_a_T00_v1,0.393411
1,C3_x_T00-W3_a_T00_v1,0.417091
1,C3_x_T00_v1-W3_a_T00_v1,0.391826
1,C3_x_T_48-W3_a_T00_v1,0.521544
1,C3_x_T_48_v1-W3_a_T00_v1,0.512672
1,HOWLAND_OS-W3_a_T00_v1,0.434687
1,HOW_11_DR-W3_a_T00_v1,0.617551
1,HOW_11_LR-W3_a_T00_v1,0.59236
1,HOW_12_DR-W3_a_T00_v1,0.527014
1,HOW_12_LR-W3_a_T00_v1,0.500123
1,HOW_13_DR-W3_a_T00_v1,0.48478
1,HOW_13_LR-W3_a_T00_v1,0.676755
1,HOW_13_WC-W3_a_T00_v1,0.571839
1,HOW_14_WC-W3_a_T00_v1,0.503388
1,HOW_S1_DR-W3_a_T00_v1,0.511933
1,HOW_S1_LR-W3_a_T00_v1,0.548015
1,JAR_01_DR-W3_a_T00_v1,0.386372
1,JAR_01_LR-W3_a_T00_v1,0.456564
1,JAR_01_WC-W3_a_T00_v1,0.46084
1,JAR_04_DR-W3_a_T00_v1,0.408584
1,JAR_04_LR-W3_a_T00_v1,0.455172
1,JAR_04_WC-W3_a_T00_v1,0.438367
1,JAR_08_DR-W3_a_T00_v1,0.362094
1,JAR_08_LR-W3_a_T00_v1,0.439361
1,JAR_08_WC-W3_a_T00_v1,0.475017
1,JAR_11_DR-W3_a_T00_v1,0.397084
1,JAR_11_LR-W3_a_T00_v1,0.453181
1,JAR_11_OS-W3_a_T00_v1,0.464168
1,JAR_11_WC-W3_a_T00_v1,0.517112
1,KIN_04_LR-W3_a_T00_v1,0.511426
1,KIN_04_WC-W3_a_T00_v1,0.512303
1,KIN_05_OS-W3_a_T00_v1,0.495839
1,KIN_13_DR-W3_a_T00_v1,0.459544
1,KIN_13_LR-W3_a_T00_v1,0.524835
1,KIN_13_WC-W3_a_T00_v1,0.476409
1,KIN_16_DR-W3_a_T00_v1,0.442347
1,KIN_16_LR-W3_a_T00_v1,0.568339
1,KIN_16_WC-W3_a_T00_v1,0.522385
1,KIW_04_DR-W3_a_T00_v1,0.496835
1,OFU_06-W3_a_T00_v1,0.490192
1,OFU_06_DR-W3_a_T00_v1,0.426122
1,OFU_06_LR-W3_a_T00_v1,0.538904
1,OFU_09_DR-W3_a_T00_v1,0.445607
1,OFU_09_LR-W3_a_T00_v1,0.458833
1,OFU_09_WC-W3_a_T00_v1,0.546975
1,PAL_19_DR-W3_a_T00_v1,0.489587
1,PAL_19_LR-W3_a_T00_v1,0.503775
1,PAL_19_WC-W3_a_T00_v1,0.484361
1,PAL_23_WC-W3_a_T00_v1,0.528349
1,PAL_25_DR-W3_a_T00_v1,0.512842
1,PAL_25_LR-W3_a_T00_v1,0.439765
1,PAL_64_DR-W3_a_T00_v1,0.486416
1,PAL_64_LR-W3_a_T00_v1,0.493279
1,PAL_64_WC-W3_a_T00_v1,0.432998
1,PAL_65_DR-W3_a_T00_v1,0.47204
1,PAL_65_LR-W3_a_T00_v1,0.513961
1,PAL_65_WC-W3_a_T00_v1,0.516772
1,PAL_66_DR-W3_a_T00_v1,0.450765
1,PAL_66_LR-W3_a_T00_v1,0.517664
1,PAL_66_WC-W3_a_T00_v1,0.502415
1,PAL_O5_OS-W3_a_T00_v1,0.531251
1,PCR_NEG_1-W3_a_T00_v1,0.838611
1,PCR_POS_1-W3_a_T00_v1,0.954002
1,PCR_POS_2-W3_a_T00_v1,0.951377
1,PCR_POS_3-W3_a_T00_v1,0.958834
1,PCR_POS_4-W3_a_T00_v1,0.955532
1,PCR_POS_REDO-W3_a_T00_v1,0.958215
1,Plate1_A1-W3_a_T00_v1,0.584359
1,Plate2_A1-W3_a_T00_v1,0.599724
1,ROS_07_DR-W3_a_T00_v1,0.457025
1,ROS_07_LR-W3_a_T00_v1,0.420148
1,ROS_07_WC-W3_a_T00_v1,0.455726
1,ROS_CTD_OS-W3_a_T00_v1,0.524804
1,SWA_01_WC-W3_a_T00_v1,0.507646
1,SWA_08_WC-W3_a_T00_v1,0.4918
1,SWA_16_WC-W3_a_T00_v1,0.466506
1,SWA_40_DR-W3_a_T00_v1,0.50189
1,SWA_40_LR-W3_a_T00_v1,0.527911
1,SWA_40_OS-W3_a_T00_v1,0.545724
1,SWA_40_WC-W3_a_T00_v1,0.517579
1,SWA_41_DR-W3_a_T00_v1,0.527074
1,SWA_41_LR-W3_a_T00_v1,0.55914
1,SWA_41_OS-W3_a_T00_v1,0.516624
1,SWA_41_WC-W3_a_T00_v1,0.512196
1,Sterivex_Blank-W3_a_T00_v1,0.81537
1,Sterivex_Blank_v1-W3_a_T00_v1,0.838916
1,TAG_12_OS-W3_a_T00_v1,0.55182
1,TAU_04_DR-W3_a_T00_v1,0.514518
1,TAU_04_WC-W3_a_T00_v1,0.441871
1,TAU_07_DR-W3_a_T00_v1,0.517919
1,TAU_07_LR-W3_a_T00_v1,0.449945
1,TAU_12_DR-W3_a_T00_v1,0.575965
1,TAU_12_LR-W3_a_T00_v1,0.503413
1,TAU_12_WC-W3_a_T00_v1,0.502213
1,TAU_CTD_OS-W3_a_T00_v1,0.517057
1,TUA_04_LR-W3_a_T00_v1,0.527148
1,TUT_01_DR-W3_a_T00_v1,0.432605
1,TUT_01_LR-W3_a_T00_v1,0.38989
1,TUT_01_OS-W3_a_T00_v1,0.454281
1,TUT_05_DR-W3_a_T00_v1,0.479107
1,TUT_05_LR-W3_a_T00_v1,0.449945
1,TUT_05_OS-W3_a_T00_v1,0.467471
1,TUT_05_WC-W3_a_T00_v1,0.460641
1,TUT_19_DR-W3_a_T00_v1,0.511248
1,TUT_19_LR-W3_a_T00_v1,0.507893
1,TUT_19_WC-W3_a_T00_v1,0.451779
1,TUT_72_DR-W3_a_T00_v1,0.444375
1,TUT_72_LR-W3_a_T00_v1,0.373468
1,TUT_72_OS-W3_a_T00_v1,0.484839
1,TUT_74_DR-W3_a_T00_v1,0.570847
1,TUT_74_LR-W3_a_T00_v1,0.509609
1,TUT_74_WC-W3_a_T00_v1,0.50911
1,TUT_75_DR-W3_a_T00_v1,0.622711
1,TUT_75_LR-W3_a_T00_v1,0.586367
1,TUT_75_WC-W3_a_T00_v1,0.398636
1,TUT_CTD_OS-W3_a_T00_v1,0.547011
1,Unknown-W3_a_T00_v1,0.800184
1,Unknown_v1-W3_a_T00_v1,0.784656
1,W1_a_T00-W3_a_T00_v1,0.095444
1,W1_a_T00_v1-W3_a_T00_v1,0.066257
1,W1_a_T36-W3_a_T00_v1,0.360669
1,W1_a_T36_v1-W3_a_T00_v1,0.303033
1,W1_c_T00-W3_a_T00_v1,0.145338
1,W1_c_T00_v1-W3_a_T00_v1,0.141886
1,W1_c_T36-W3_a_T00_v1,0.399311
1,W1_c_T36_v1-W3_a_T00_v1,0.408687
1,W1_w_T00-W3_a_T00_v1,0.158301
1,W1_w_T00_v1-W3_a_T00_v1,0.165472
1,W1_w_T36-W3_a_T00_v1,0.311509
1,W1_w_T36_v1-W3_a_T00_v1,0.302822
1,W1_x_T00-W3_a_T00_v1,0.225518
1,W1_x_T00_v1-W3_a_T00_v1,0.202706
1,W1_x_T_48-W3_a_T00_v1,0.303451
1,W1_x_T_48_v1-W3_a_T00_v1,0.327015
1,W2_a_T00-W3_a_T00_v1,0.106012
1,W2_a_T00_v1-W3_a_T00_v1,0.087405
1,W2_a_T36-W3_a_T00_v1,0.282441
1,W2_a_T36_v1-W3_a_T00_v1,0.248834
1,W2_c_T00-W3_a_T00_v1,0.199823
1,W2_c_T00_v1-W3_a_T00_v1,0.195574
1,W2_c_T36-W3_a_T00_v1,0.449142
1,W2_c_T36_v1-W3_a_T00_v1,0.443786
1,W2_w_T00-W3_a_T00_v1,0.160062
1,W2_w_T00_v1-W3_a_T00_v1,0.191268
1,W2_w_T36-W3_a_T00_v1,0.342897
1,W2_w_T36_v1-W3_a_T00_v1,0.359058
1,W2_x_T00-W3_a_T00_v1,0.304814
1,W2_x_T00_v1-W3_a_T00_v1,0.295454
1,W2_x_T_48-W3_a_T00_v1,0.357506
1,W2_x_T_48_v1-W3_a_T00_v1,0.36736
1,W3_a_T00-W3_a_T00_v1,0.062343
1,A1_a_T00-W3_a_T36,0.38352
1,A1_a_T00_v1-W3_a_T36,0.404063
1,A1_a_T36-W3_a_T36,0.253573
1,A1_a_T36_v1-W3_a_T36,0.263865
1,A1_c_T00-W3_a_T36,0.399405
1,A1_c_T00_v1-W3_a_T36,0.385923
1,A1_c_T36-W3_a_T36,0.38287
1,A1_c_T36_v1-W3_a_T36,0.389595
1,A1_w_T00-W3_a_T36,0.401454
1,A1_w_T00_v1-W3_a_T36,0.387316
1,A1_w_T36-W3_a_T36,0.307657
1,A1_w_T36_v1-W3_a_T36,0.309442
1,A1_x_T00-W3_a_T36,0.454461
1,A1_x_T00_v1-W3_a_T36,0.455193
1,A1_x_T_48-W3_a_T36,0.590465
1,A1_x_T_48_v1-W3_a_T36,0.565467
1,A2_a_T00-W3_a_T36,0.469637
1,A2_a_T00_v1-W3_a_T36,0.467142
1,A2_a_T36-W3_a_T36,0.256584
1,A2_a_T36_v1-W3_a_T36,0.252362
1,A2_c_T00-W3_a_T36,0.435687
1,A2_c_T00_v1-W3_a_T36,0.444057
1,A2_c_T36-W3_a_T36,0.301552
1,A2_c_T36_v1-W3_a_T36,0.299764
1,A2_w_T00-W3_a_T36,0.445524
1,A2_w_T00_v1-W3_a_T36,0.432476
1,A2_w_T36-W3_a_T36,0.242914
1,A2_w_T36_v1-W3_a_T36,0.239053
1,A2_x_T00-W3_a_T36,0.505017
1,A2_x_T00_v1-W3_a_T36,0.478983
1,A2_x_T_48-W3_a_T36,0.610097
1,A2_x_T_48_v1-W3_a_T36,0.624215
1,A3_a_T00-W3_a_T36,0.395612
1,A3_a_T00_v1-W3_a_T36,0.387961
1,A3_a_T36-W3_a_T36,0.281289
1,A3_a_T36_v1-W3_a_T36,0.289132
1,A3_c_T00-W3_a_T36,0.409657
1,A3_c_T00_v1-W3_a_T36,0.394385
1,A3_c_T36-W3_a_T36,0.434414
1,A3_c_T36_v1-W3_a_T36,0.430371
1,A3_w_T00-W3_a_T36,0.394527
1,A3_w_T00_v1-W3_a_T36,0.414122
1,A3_w_T36-W3_a_T36,0.337783
1,A3_w_T36_v1-W3_a_T36,0.315865
1,A3_x_T00-W3_a_T36,0.441268
1,A3_x_T00_v1-W3_a_T36,0.437344
1,A3_x_T_48-W3_a_T36,0.53456
1,A3_x_T_48_v1-W3_a_T36,0.556492
1,ABC_001-W3_a_T36,0.445017
1,ABC_001_v1-W3_a_T36,0.430366
1,ABC_002-W3_a_T36,0.442263
1,ABC_002_v1-W3_a_T36,0.434712
1,ABC_003-W3_a_T36,0.425203
1,ABC_003_v1-W3_a_T36,0.411137
1,ABC_005-W3_a_T36,0.444048
1,ABC_005_v1-W3_a_T36,0.461489
1,ABC_006-W3_a_T36,0.442346
1,ABC_006_v1-W3_a_T36,0.434218
1,ABC_007-W3_a_T36,0.449184
1,ABC_007_v1-W3_a_T36,0.435176
1,ABC_008-W3_a_T36,0.426796
1,ABC_008_v1-W3_a_T36,0.428313
1,ABC_009-W3_a_T36,0.445491
1,ABC_009_v1-W3_a_T36,0.445966
1,ABC_010-W3_a_T36,0.473365
1,ABC_010_v1-W3_a_T36,0.47812
1,ABC_011-W3_a_T36,0.457447
1,ABC_011_v1-W3_a_T36,0.454545
1,ABC_012-W3_a_T36,0.444253
1,ABC_012_v1-W3_a_T36,0.463306
1,ABC_013-W3_a_T36,0.42401
1,ABC_013_v1-W3_a_T36,0.423167
1,ABC_014-W3_a_T36,0.470884
1,ABC_014_v1-W3_a_T36,0.450242
1,ABC_015-W3_a_T36,0.478499
1,ABC_015_v1-W3_a_T36,0.473443
1,ABC_016-W3_a_T36,0.428447
1,ABC_016_v1-W3_a_T36,0.426665
1,ABC_017-W3_a_T36,0.425615
1,ABC_017_v1-W3_a_T36,0.450203
1,ABC_018-W3_a_T36,0.436008
1,ABC_018_v1-W3_a_T36,0.426899
1,ABC_055-W3_a_T36,0.445882
1,ABC_055_v1-W3_a_T36,0.545386
1,ABC_056-W3_a_T36,0.578849
1,ABC_056_v1-W3_a_T36,0.560704
1,ABC_057-W3_a_T36,0.535478
1,ABC_057_v1-W3_a_T36,0.548505
1,ABC_059-W3_a_T36,0.604636
1,ABC_059_v1-W3_a_T36,0.671393
1,ABC_060-W3_a_T36,0.595782
1,ABC_060_v1-W3_a_T36,0.601696
1,ABC_061-W3_a_T36,0.404472
1,ABC_061_v1-W3_a_T36,0.419166
1,ABC_062-W3_a_T36,0.53812
1,ABC_062_v1-W3_a_T36,0.452146
1,ABC_063-W3_a_T36,0.455324
1,ABC_063_v1-W3_a_T36,0.481182
1,ABC_064-W3_a_T36,0.501789
1,ABC_064_v1-W3_a_T36,0.525363
1,ABC_065-W3_a_T36,0.619998
1,ABC_065_v1-W3_a_T36,0.597752
1,ABC_066-W3_a_T36,0.641112
1,ABC_066_v1-W3_a_T36,0.617788
1,ABC_067-W3_a_T36,0.534919
1,ABC_067_v1-W3_a_T36,0.547011
1,ABC_068-W3_a_T36,0.492824
1,ABC_068_v1-W3_a_T36,0.508426
1,ABC_069-W3_a_T36,0.507328
1,ABC_069_v1-W3_a_T36,0.508886
1,ABC_070-W3_a_T36,0.417723
1,ABC_070_v1-W3_a_T36,0.432187
1,ABC_071-W3_a_T36,0.504681
1,ABC_071_v1-W3_a_T36,0.499406
1,ABC_072-W3_a_T36,0.770415
1,ABC_072_v1-W3_a_T36,0.76178
1,ABC_MOC_B-W3_a_T36,0.434686
1,ABC_MOC_B_v1-W3_a_T36,0.42999
1,BACKREEF_T_48-W3_a_T36,0.50598
1,BACKREEF_T_48_v1-W3_a_T36,0.506722
1,BAKER_OS-W3_a_T36,0.60402
1,BAK_02_DR-W3_a_T36,0.608957
1,BAK_02_LR-W3_a_T36,0.670033
1,BAK_02_WC-W3_a_T36,0.545793
1,BAK_100_DR-W3_a_T36,0.55571
1,BAK_100_LR-W3_a_T36,0.587429
1,BAK_11_DR-W3_a_T36,0.62145
1,BAK_11_LR-W3_a_T36,0.539547
1,BAK_11_OS-W3_a_T36,0.524457
1,BAK_11_WC-W3_a_T36,0.540561
1,BAK_14_DR-W3_a_T36,0.561884
1,BAK_14_LR-W3_a_T36,0.558641
1,BAK_14_WC-W3_a_T36,0.580771
1,C1_a_T00-W3_a_T36,0.405869
1,C1_a_T00_v1-W3_a_T36,0.38902
1,C1_a_T36-W3_a_T36,0.328306
1,C1_a_T36_v1-W3_a_T36,0.327751
1,C1_c_T00-W3_a_T36,0.409241
1,C1_c_T00_v1-W3_a_T36,0.40947
1,C1_c_T36-W3_a_T36,0.430824
1,C1_c_T36_v1-W3_a_T36,0.421443
1,C1_w_T00-W3_a_T36,0.373447
1,C1_w_T00_v1-W3_a_T36,0.36814
1,C1_w_T36-W3_a_T36,0.345575
1,C1_w_T36_v1-W3_a_T36,0.353444
1,C1_x_T00-W3_a_T36,0.448766
1,C1_x_T00_v1-W3_a_T36,0.445141
1,C1_x_T_48-W3_a_T36,0.585068
1,C1_x_T_48_v1-W3_a_T36,0.566599
1,C2_a_T00-W3_a_T36,0.395967
1,C2_a_T00_v1-W3_a_T36,0.410426
1,C2_a_T36-W3_a_T36,0.475012
1,C2_a_T36_v1-W3_a_T36,0.488334
1,C2_c_T00-W3_a_T36,0.40734
1,C2_c_T00_v1-W3_a_T36,0.420747
1,C2_c_T36-W3_a_T36,0.498006
1,C2_c_T36_v1-W3_a_T36,0.498682
1,C2_w_T00-W3_a_T36,0.426172
1,C2_w_T00_v1-W3_a_T36,0.414423
1,C2_w_T36-W3_a_T36,0.49149
1,C2_w_T36_v1-W3_a_T36,0.482684
1,C2_x_T00-W3_a_T36,0.453922
1,C2_x_T00_v1-W3_a_T36,0.440305
1,C2_x_T_48-W3_a_T36,0.62017
1,C2_x_T_48_v1-W3_a_T36,0.616905
1,C3_a_T00-W3_a_T36,0.439426
1,C3_a_T00_v1-W3_a_T36,0.430075
1,C3_a_T36-W3_a_T36,0.247463
1,C3_a_T36_v1-W3_a_T36,0.255421
1,C3_c_T00-W3_a_T36,0.409156
1,C3_c_T00_v1-W3_a_T36,0.424148
1,C3_c_T36-W3_a_T36,0.238681
1,C3_c_T36_v1-W3_a_T36,0.261738
1,C3_w_T00-W3_a_T36,0.407156
1,C3_w_T00_v1-W3_a_T36,0.361602
1,C3_w_T36-W3_a_T36,0.294667
1,C3_w_T36_v1-W3_a_T36,0.284673
1,C3_x_T00-W3_a_T36,0.516493
1,C3_x_T00_v1-W3_a_T36,0.502018
1,C3_x_T_48-W3_a_T36,0.611903
1,C3_x_T_48_v1-W3_a_T36,0.599301
1,HOWLAND_OS-W3_a_T36,0.52379
1,HOW_11_DR-W3_a_T36,0.590328
1,HOW_11_LR-W3_a_T36,0.591089
1,HOW_12_DR-W3_a_T36,0.643851
1,HOW_12_LR-W3_a_T36,0.595538
1,HOW_13_DR-W3_a_T36,0.55343
1,HOW_13_LR-W3_a_T36,0.697456
1,HOW_13_WC-W3_a_T36,0.625002
1,HOW_14_WC-W3_a_T36,0.578598
1,HOW_S1_DR-W3_a_T36,0.596707
1,HOW_S1_LR-W3_a_T36,0.613831
1,JAR_01_DR-W3_a_T36,0.47078
1,JAR_01_LR-W3_a_T36,0.56514
1,JAR_01_WC-W3_a_T36,0.564212
1,JAR_04_DR-W3_a_T36,0.500682
1,JAR_04_LR-W3_a_T36,0.550335
1,JAR_04_WC-W3_a_T36,0.525569
1,JAR_08_DR-W3_a_T36,0.470082
1,JAR_08_LR-W3_a_T36,0.547029
1,JAR_08_WC-W3_a_T36,0.555563
1,JAR_11_DR-W3_a_T36,0.491777
1,JAR_11_LR-W3_a_T36,0.563076
1,JAR_11_OS-W3_a_T36,0.566086
1,JAR_11_WC-W3_a_T36,0.601251
1,KIN_04_LR-W3_a_T36,0.616329
1,KIN_04_WC-W3_a_T36,0.59521
1,KIN_05_OS-W3_a_T36,0.581725
1,KIN_13_DR-W3_a_T36,0.455821
1,KIN_13_LR-W3_a_T36,0.610744
1,KIN_13_WC-W3_a_T36,0.551834
1,KIN_16_DR-W3_a_T36,0.478786
1,KIN_16_LR-W3_a_T36,0.638308
1,KIN_16_WC-W3_a_T36,0.596798
1,KIW_04_DR-W3_a_T36,0.52646
1,OFU_06-W3_a_T36,0.565459
1,OFU_06_DR-W3_a_T36,0.571481
1,OFU_06_LR-W3_a_T36,0.56721
1,OFU_09_DR-W3_a_T36,0.466002
1,OFU_09_LR-W3_a_T36,0.517034
1,OFU_09_WC-W3_a_T36,0.526248
1,PAL_19_DR-W3_a_T36,0.582675
1,PAL_19_LR-W3_a_T36,0.603754
1,PAL_19_WC-W3_a_T36,0.581148
1,PAL_23_WC-W3_a_T36,0.605344
1,PAL_25_DR-W3_a_T36,0.413824
1,PAL_25_LR-W3_a_T36,0.545724
1,PAL_64_DR-W3_a_T36,0.399974
1,PAL_64_LR-W3_a_T36,0.584669
1,PAL_64_WC-W3_a_T36,0.517555
1,PAL_65_DR-W3_a_T36,0.569412
1,PAL_65_LR-W3_a_T36,0.614853
1,PAL_65_WC-W3_a_T36,0.599802
1,PAL_66_DR-W3_a_T36,0.539774
1,PAL_66_LR-W3_a_T36,0.602867
1,PAL_66_WC-W3_a_T36,0.584717
1,PAL_O5_OS-W3_a_T36,0.60725
1,PCR_NEG_1-W3_a_T36,0.843792
1,PCR_POS_1-W3_a_T36,0.948763
1,PCR_POS_2-W3_a_T36,0.945856
1,PCR_POS_3-W3_a_T36,0.953892
1,PCR_POS_4-W3_a_T36,0.95049
1,PCR_POS_REDO-W3_a_T36,0.952951
1,Plate1_A1-W3_a_T36,0.501935
1,Plate2_A1-W3_a_T36,0.52089
1,ROS_07_DR-W3_a_T36,0.506039
1,ROS_07_LR-W3_a_T36,0.5607
1,ROS_07_WC-W3_a_T36,0.547306
1,ROS_CTD_OS-W3_a_T36,0.596099
1,SWA_01_WC-W3_a_T36,0.565341
1,SWA_08_WC-W3_a_T36,0.608102
1,SWA_16_WC-W3_a_T36,0.536642
1,SWA_40_DR-W3_a_T36,0.597199
1,SWA_40_LR-W3_a_T36,0.635188
1,SWA_40_OS-W3_a_T36,0.619835
1,SWA_40_WC-W3_a_T36,0.62656
1,SWA_41_DR-W3_a_T36,0.583218
1,SWA_41_LR-W3_a_T36,0.674574
1,SWA_41_OS-W3_a_T36,0.547157
1,SWA_41_WC-W3_a_T36,0.621936
1,Sterivex_Blank-W3_a_T36,0.742428
1,Sterivex_Blank_v1-W3_a_T36,0.738858
1,TAG_12_OS-W3_a_T36,0.62441
1,TAU_04_DR-W3_a_T36,0.502557
1,TAU_04_WC-W3_a_T36,0.487944
1,TAU_07_DR-W3_a_T36,0.506219
1,TAU_07_LR-W3_a_T36,0.543646
1,TAU_12_DR-W3_a_T36,0.586714
1,TAU_12_LR-W3_a_T36,0.59793
1,TAU_12_WC-W3_a_T36,0.560087
1,TAU_CTD_OS-W3_a_T36,0.581979
1,TUA_04_LR-W3_a_T36,0.620638
1,TUT_01_DR-W3_a_T36,0.55004
1,TUT_01_LR-W3_a_T36,0.509894
1,TUT_01_OS-W3_a_T36,0.611391
1,TUT_05_DR-W3_a_T36,0.549322
1,TUT_05_LR-W3_a_T36,0.554974
1,TUT_05_OS-W3_a_T36,0.581066
1,TUT_05_WC-W3_a_T36,0.561739
1,TUT_19_DR-W3_a_T36,0.571871
1,TUT_19_LR-W3_a_T36,0.621551
1,TUT_19_WC-W3_a_T36,0.573606
1,TUT_72_DR-W3_a_T36,0.564524
1,TUT_72_LR-W3_a_T36,0.514326
1,TUT_72_OS-W3_a_T36,0.574751
1,TUT_74_DR-W3_a_T36,0.593658
1,TUT_74_LR-W3_a_T36,0.563069
1,TUT_74_WC-W3_a_T36,0.607973
1,TUT_75_DR-W3_a_T36,0.589535
1,TUT_75_LR-W3_a_T36,0.596808
1,TUT_75_WC-W3_a_T36,0.493612
1,TUT_CTD_OS-W3_a_T36,0.610395
1,Unknown-W3_a_T36,0.724843
1,Unknown_v1-W3_a_T36,0.711227
1,W1_a_T00-W3_a_T36,0.341118
1,W1_a_T00_v1-W3_a_T36,0.329145
1,W1_a_T36-W3_a_T36,0.108844
1,W1_a_T36_v1-W3_a_T36,0.153972
1,W1_c_T00-W3_a_T36,0.323355
1,W1_c_T00_v1-W3_a_T36,0.338677
1,W1_c_T36-W3_a_T36,0.262567
1,W1_c_T36_v1-W3_a_T36,0.256268
1,W1_w_T00-W3_a_T36,0.363709
1,W1_w_T00_v1-W3_a_T36,0.350824
1,W1_w_T36-W3_a_T36,0.199308
1,W1_w_T36_v1-W3_a_T36,0.209722
1,W1_x_T00-W3_a_T36,0.420924
1,W1_x_T00_v1-W3_a_T36,0.414085
1,W1_x_T_48-W3_a_T36,0.477254
1,W1_x_T_48_v1-W3_a_T36,0.497125
1,W2_a_T00-W3_a_T36,0.333071
1,W2_a_T00_v1-W3_a_T36,0.340346
1,W2_a_T36-W3_a_T36,0.149932
1,W2_a_T36_v1-W3_a_T36,0.153567
1,W2_c_T00-W3_a_T36,0.345947
1,W2_c_T00_v1-W3_a_T36,0.352706
1,W2_c_T36-W3_a_T36,0.376312
1,W2_c_T36_v1-W3_a_T36,0.379129
1,W2_w_T00-W3_a_T36,0.347992
1,W2_w_T00_v1-W3_a_T36,0.357789
1,W2_w_T36-W3_a_T36,0.22849
1,W2_w_T36_v1-W3_a_T36,0.231211
1,W2_x_T00-W3_a_T36,0.460848
1,W2_x_T00_v1-W3_a_T36,0.455847
1,W2_x_T_48-W3_a_T36,0.509254
1,W2_x_T_48_v1-W3_a_T36,0.525356
1,W3_a_T00-W3_a_T36,0.340139
1,W3_a_T00_v1-W3_a_T36,0.341476
1,A1_a_T00-W3_a_T36_v1,0.368957
1,A1_a_T00_v1-W3_a_T36_v1,0.374839
1,A1_a_T36-W3_a_T36_v1,0.273346
1,A1_a_T36_v1-W3_a_T36_v1,0.280701
1,A1_c_T00-W3_a_T36_v1,0.385623
1,A1_c_T00_v1-W3_a_T36_v1,0.369407
1,A1_c_T36-W3_a_T36_v1,0.396581
1,A1_c_T36_v1-W3_a_T36_v1,0.403701
1,A1_w_T00-W3_a_T36_v1,0.389305
1,A1_w_T00_v1-W3_a_T36_v1,0.372316
1,A1_w_T36-W3_a_T36_v1,0.306812
1,A1_w_T36_v1-W3_a_T36_v1,0.3165
1,A1_x_T00-W3_a_T36_v1,0.423345
1,A1_x_T00_v1-W3_a_T36_v1,0.424386
1,A1_x_T_48-W3_a_T36_v1,0.573829
1,A1_x_T_48_v1-W3_a_T36_v1,0.549413
1,A2_a_T00-W3_a_T36_v1,0.452001
1,A2_a_T00_v1-W3_a_T36_v1,0.443885
1,A2_a_T36-W3_a_T36_v1,0.281945
1,A2_a_T36_v1-W3_a_T36_v1,0.272022
1,A2_c_T00-W3_a_T36_v1,0.416839
1,A2_c_T00_v1-W3_a_T36_v1,0.424638
1,A2_c_T36-W3_a_T36_v1,0.326217
1,A2_c_T36_v1-W3_a_T36_v1,0.334045
1,A2_w_T00-W3_a_T36_v1,0.432158
1,A2_w_T00_v1-W3_a_T36_v1,0.412137
1,A2_w_T36-W3_a_T36_v1,0.265306
1,A2_w_T36_v1-W3_a_T36_v1,0.25922
1,A2_x_T00-W3_a_T36_v1,0.47142
1,A2_x_T00_v1-W3_a_T36_v1,0.445574
1,A2_x_T_48-W3_a_T36_v1,0.591699
1,A2_x_T_48_v1-W3_a_T36_v1,0.606772
1,A3_a_T00-W3_a_T36_v1,0.368819
1,A3_a_T00_v1-W3_a_T36_v1,0.358734
1,A3_a_T36-W3_a_T36_v1,0.301016
1,A3_a_T36_v1-W3_a_T36_v1,0.294781
1,A3_c_T00-W3_a_T36_v1,0.392131
1,A3_c_T00_v1-W3_a_T36_v1,0.375442
1,A3_c_T36-W3_a_T36_v1,0.433387
1,A3_c_T36_v1-W3_a_T36_v1,0.430641
1,A3_w_T00-W3_a_T36_v1,0.376251
1,A3_w_T00_v1-W3_a_T36_v1,0.389551
1,A3_w_T36-W3_a_T36_v1,0.337645
1,A3_w_T36_v1-W3_a_T36_v1,0.31472
1,A3_x_T00-W3_a_T36_v1,0.41091
1,A3_x_T00_v1-W3_a_T36_v1,0.408807
1,A3_x_T_48-W3_a_T36_v1,0.522623
1,A3_x_T_48_v1-W3_a_T36_v1,0.538571
